call_type,timepoint,animal_id,colony,umap_1,umap_2
co,30,0417,boffin_2,4.011235,2.3967714
co,30,0417,boffin_2,7.0446534,4.2239485
co,30,0417,boffin_2,4.4087744,1.93011
co,30,0417,boffin_2,5.4914794,4.088637
co,30,0417,boffin_2,12.380927,5.656821
co,30,0417,boffin_2,8.754134,3.127964
co,30,0417,boffin_2,4.2927413,1.7801354
ph,30,0417,boffin_2,-2.1804574,3.0029585
co,30,0417,boffin_2,5.3888974,1.8759295
ph,30,0417,boffin_2,0.5065601,0.86889505
co,30,0417,boffin_2,5.349791,1.7551829
co,30,0417,boffin_2,10.186863,7.37832
co,30,0417,boffin_2,7.3765697,4.0058675
co,30,0417,boffin_2,6.8661494,2.5197577
co,30,0417,boffin_2,7.827454,3.7124174
ph,30,0417,boffin_2,1.0071098,1.1446538
co,30,0417,boffin_2,3.9301374,2.3036542
co,30,0417,boffin_2,5.0348077,2.4048193
co,30,0417,boffin_2,12.562413,3.2703753
co,30,0417,boffin_2,4.2256937,1.8822436
co,30,0417,boffin_2,3.9894443,2.327674
co,30,0417,boffin_2,7.512585,3.332001
co,30,0417,boffin_2,12.212167,4.972318
co,30,0417,boffin_2,7.8046207,3.5365162
co,30,0417,boffin_2,8.408234,5.82407
co,30,0417,boffin_2,4.8943152,2.2427444
co,30,0417,boffin_2,8.131015,3.3970947
co,30,0417,boffin_2,4.0253334,2.1976898
co,30,0417,boffin_2,4.2635155,2.091124
co,30,0417,boffin_2,5.2168965,2.0237446
ph,61,0409,boffin_2,1.1342363,6.5199466
sc,61,0409,boffin_2,2.10727,1.9864395
sc,61,0409,boffin_2,-1.0570458,1.9357176
sc,61,0409,boffin_2,1.0158606,1.767565
sc,61,0409,boffin_2,-0.3230803,1.0531473
sc,61,0409,boffin_2,-0.59286743,2.4311526
sc,61,0409,boffin_2,-0.5844947,2.172567
sc,61,0409,boffin_2,0.06235878,1.7688643
sc,61,0409,boffin_2,1.4438707,3.0538893
sc,61,0409,boffin_2,1.1431435,2.6563368
sc,61,0409,boffin_2,-1.197015,2.5909436
sc,61,0409,boffin_2,2.3275774,3.4191206
sc,61,0409,boffin_2,1.3789005,1.7757062
sc,61,0409,boffin_2,1.1219735,2.7198675
sc,61,0409,boffin_2,0.87469006,3.0659597
sc,61,0409,boffin_2,0.052020174,1.7786678
sc,61,0409,boffin_2,1.1053492,2.740185
sc,61,0409,boffin_2,0.3571836,2.9752536
sc,61,0409,boffin_2,3.4987125,2.7678962
sc,61,0409,boffin_2,0.9714954,2.581551
sc,61,0409,boffin_2,1.2297741,2.44984
sc,61,0409,boffin_2,1.416643,2.4282234
sc,61,0409,boffin_2,-1.3149565,1.8906645
sc,61,0409,boffin_2,-0.5188207,2.694118
sc,61,0409,boffin_2,-0.3577748,2.6396637
sc,61,0409,boffin_2,-1.0026765,2.0431004
sc,61,0409,boffin_2,1.6146001,2.9577146
sc,61,0409,boffin_2,-0.78096324,1.7671806
sc,61,0409,boffin_2,0.031354237,1.8485556
sc,61,0409,boffin_2,1.494526,3.2092273
sc,61,0409,boffin_2,-0.7651647,2.4035945
sc,61,0409,boffin_2,0.9385849,2.8142323
sc,61,0409,boffin_2,-0.9685975,2.6377685
sc,61,0409,boffin_2,-0.06293151,3.1836302
sc,61,0409,boffin_2,-1.1750743,2.4521508
sc,61,0409,boffin_2,0.12302443,2.4967277
sc,61,0409,boffin_2,-1.4817373,2.6089497
sc,61,0409,boffin_2,1.497016,3.1045105
sc,61,0409,boffin_2,-1.3919711,2.0162752
sc,61,0409,boffin_2,1.1941639,3.0918345
sc,61,0409,boffin_2,1.25362,2.7957373
sc,61,0409,boffin_2,-0.27029127,3.3110535
sc,61,0409,boffin_2,-0.90957946,2.554301
sc,61,0409,boffin_2,1.2953192,2.9198384
sc,61,0409,boffin_2,-0.8221287,2.2576401
sc,61,0409,boffin_2,1.2011397,2.5062819
sc,61,0409,boffin_2,-1.198905,2.1306589
sc,61,0409,boffin_2,-0.81710625,1.8385319
sc,61,0409,boffin_2,-0.43138275,2.90413
sc,61,0409,boffin_2,-1.2233546,1.8289921
sc,61,0409,boffin_2,-0.731737,2.7002544
sc,61,0409,boffin_2,-0.075275965,3.3408608
sc,61,0409,boffin_2,2.0055444,3.3227484
sc,61,0409,boffin_2,-0.7337996,2.5895648
sc,61,0409,boffin_2,-0.90496075,2.5899348
sc,61,0409,boffin_2,-1.3636953,2.0309677
sc,61,0409,boffin_2,2.381317,3.308115
sc,61,0409,boffin_2,-0.29080635,2.9265056
sc,61,0409,boffin_2,-0.95293933,2.3838153
sc,61,0409,boffin_2,1.0181035,2.8588982
sc,61,0409,boffin_2,-0.35309327,2.6374762
sc,61,0409,boffin_2,2.452692,3.4664423
sc,61,0409,boffin_2,2.7012544,3.9632359
sc,61,0409,boffin_2,-1.774138,2.2641642
sc,61,0409,boffin_2,1.2965589,2.8552592
sc,61,0409,boffin_2,2.181562,2.7709107
sc,61,0409,boffin_2,0.2972434,2.7143517
sc,61,0409,boffin_2,-1.2005512,1.8812922
sc,61,0409,boffin_2,2.9121206,3.8179927
sc,61,0409,boffin_2,-1.5191256,1.9015341
sc,61,0409,boffin_2,-1.6720648,1.9370681
sc,61,0409,boffin_2,-1.184986,1.9205513
sc,61,0409,boffin_2,1.1566077,2.6883523
sc,61,0409,boffin_2,0.7231162,1.3786578
sc,61,0409,boffin_2,1.3129486,2.8263264
sc,61,0409,boffin_2,0.82585317,2.6411788
sc,61,0409,boffin_2,-1.4666514,1.8599026
sc,61,0409,boffin_2,-1.2446636,1.8933108
sc,61,0409,boffin_2,0.058246814,1.7209923
sc,61,0409,boffin_2,-0.8675751,2.1075687
sc,61,0409,boffin_2,-0.47639552,2.172129
co,61,0409,boffin_2,-0.70120203,3.731657
sc,61,0409,boffin_2,2.3804202,3.1283255
sc,61,0409,boffin_2,-1.2584323,2.7002354
sc,61,0409,boffin_2,1.2394571,2.6332648
sc,61,0409,boffin_2,-1.0202789,2.029786
sc,61,0409,boffin_2,0.17970389,1.7412536
sc,61,0409,boffin_2,-0.09211272,2.840997
sc,61,0409,boffin_2,-1.286968,2.1989315
ph,61,0409,boffin_2,-1.8638941,2.1711915
ph,61,0409,boffin_2,-1.0765032,2.489193
sc,61,0409,boffin_2,1.7920053,2.7756205
sc,61,0409,boffin_2,-0.17337559,3.1981907
sc,61,0409,boffin_2,1.529529,2.8272555
sc,61,0409,boffin_2,1.4496372,3.2469926
ph,61,0409,boffin_2,-1.5366011,1.7722039
sc,61,0411,boffin_2,5.6277723,1.6709095
sc,61,0411,boffin_2,1.6178533,1.1004215
sc,61,0411,boffin_2,2.4205015,2.0083897
sc,61,0411,boffin_2,1.0465558,1.4404545
sc,61,0411,boffin_2,1.1114268,2.0286736
sc,61,0411,boffin_2,0.9048397,1.5359999
sc,61,0411,boffin_2,1.0070697,1.6236994
sc,61,0411,boffin_2,0.3285452,2.901184
sc,61,0411,boffin_2,0.7469886,1.5529381
sc,61,0411,boffin_2,1.9218189,1.8249543
sc,61,0411,boffin_2,0.8870519,1.585917
sc,61,0411,boffin_2,1.5652996,2.1150784
sc,61,0411,boffin_2,1.6617265,1.8868321
sc,61,0411,boffin_2,1.8786397,1.9748899
sc,61,0411,boffin_2,0.9056414,1.705267
sc,61,0411,boffin_2,1.6807566,1.9769161
sc,61,0411,boffin_2,1.3075,2.075735
sc,61,0411,boffin_2,0.91054565,2.0871766
sc,61,0411,boffin_2,2.4500124,3.1963878
sc,61,0411,boffin_2,0.931052,2.4772427
sc,61,0411,boffin_2,1.1810044,2.3028767
sc,61,0411,boffin_2,1.1923699,2.5802455
sc,61,0411,boffin_2,1.1784552,1.8385724
sc,61,0411,boffin_2,0.37077764,2.6199372
sc,61,0411,boffin_2,-1.2394166,1.4911551
sc,61,0411,boffin_2,0.39174715,1.8283713
sc,61,0411,boffin_2,0.9573109,1.545178
sc,61,0411,boffin_2,0.9735636,1.8139532
sc,61,0411,boffin_2,1.0319148,1.6151862
sc,61,0411,boffin_2,1.4718957,1.8941476
sc,61,0411,boffin_2,0.8973349,1.5806063
sc,61,0411,boffin_2,1.7271996,1.9313493
sc,61,0411,boffin_2,0.8173061,1.6790578
sc,61,0411,boffin_2,4.1269164,2.9197872
sc,61,0411,boffin_2,1.560156,2.3513925
sc,61,0411,boffin_2,2.4703526,3.5085707
sc,61,0411,boffin_2,2.1969457,2.8351574
sc,61,0411,boffin_2,1.2633762,1.9205817
sc,61,0411,boffin_2,0.7677278,2.62706
sc,61,0411,boffin_2,0.73752844,1.7913678
sc,61,0411,boffin_2,1.6932483,2.49182
sc,61,0411,boffin_2,1.0468107,3.3332365
sc,61,0411,boffin_2,2.327185,3.7277493
sc,61,0411,boffin_2,1.7290136,2.0963461
sc,61,0411,boffin_2,1.7697783,1.9243815
sc,61,0411,boffin_2,0.7375824,1.3165389
sc,61,0411,boffin_2,0.12166718,1.3239664
sc,61,0411,boffin_2,1.2984934,2.3154838
sc,61,0411,boffin_2,1.0425992,1.2984737
sc,61,0411,boffin_2,1.3031156,1.2548689
sc,61,0411,boffin_2,1.0535724,1.3112615
sc,61,0411,boffin_2,2.6951735,2.4839566
sc,61,0411,boffin_2,2.1306007,2.2435749
sc,61,0411,boffin_2,1.7198024,1.7827636
sc,61,0411,boffin_2,0.37488094,1.4836845
sc,61,0411,boffin_2,9.797673,6.892702
sc,61,0411,boffin_2,2.9768121,2.614213
sc,61,0411,boffin_2,0.11427975,2.4954388
ph,61,0411,boffin_2,2.165084,2.7794726
sc,61,0411,boffin_2,0.25783232,2.015273
sc,61,0411,boffin_2,0.9066244,1.6460181
sc,61,0411,boffin_2,1.1952686,2.2033155
sc,61,0411,boffin_2,1.6893076,1.9664017
sc,61,0411,boffin_2,1.4377248,1.2052916
sc,61,0411,boffin_2,1.7958864,1.7943026
sc,61,0411,boffin_2,1.6115903,1.6750715
sc,61,0411,boffin_2,0.86387163,1.5077571
sc,61,0411,boffin_2,0.8013257,1.6460127
sc,61,0411,boffin_2,2.2227216,2.1894398
sc,61,0411,boffin_2,-0.23736614,1.6915447
sc,61,0411,boffin_2,-0.7427554,1.7774822
sc,61,0411,boffin_2,1.550456,3.587467
sc,61,0411,boffin_2,1.7941259,2.2470074
sc,61,0411,boffin_2,1.0668377,1.4379917
sc,61,0412,boffin_2,1.8086749,3.0747423
sc,61,0412,boffin_2,-0.13526054,3.9767368
sc,61,0412,boffin_2,0.023218349,2.5916202
sc,61,0412,boffin_2,2.7707045,5.7347765
sc,61,0412,boffin_2,1.4935102,3.6225765
sc,61,0412,boffin_2,2.424283,5.7870526
sc,61,0412,boffin_2,0.77990955,4.373793
sc,61,0412,boffin_2,1.0829797,5.190865
sc,61,0412,boffin_2,-0.32159758,4.067061
sc,61,0412,boffin_2,-1.4661865,2.227033
sc,61,0412,boffin_2,0.7811061,4.542144
sc,61,0412,boffin_2,-1.1598771,3.190086
sc,61,0412,boffin_2,-1.1607156,2.443175
sc,61,0412,boffin_2,-0.43022174,3.4960418
sc,61,0412,boffin_2,-1.1702263,2.6307197
sc,61,0412,boffin_2,-1.199183,3.1888287
sc,61,0412,boffin_2,0.95018554,4.085373
sc,61,0412,boffin_2,1.2916812,5.1374516
sc,61,0412,boffin_2,1.273141,5.09906
sc,61,0412,boffin_2,-0.888502,3.0959935
sc,61,0412,boffin_2,1.0585853,3.591407
sc,61,0412,boffin_2,-0.9694847,3.4685855
sc,61,0412,boffin_2,-0.60926193,4.029796
sc,61,0412,boffin_2,0.04488788,4.314584
sc,61,0412,boffin_2,-0.25569355,4.328506
sc,61,0412,boffin_2,0.72701395,4.610523
sc,61,0412,boffin_2,0.9898343,3.8304317
sc,61,0412,boffin_2,2.1335,5.2313724
sc,61,0412,boffin_2,-0.3982029,3.6722677
sc,61,0412,boffin_2,0.9414193,3.2535744
sc,61,0412,boffin_2,1.3425788,2.5973847
sc,61,0412,boffin_2,1.4250778,3.3158767
sc,61,0412,boffin_2,1.301435,5.1150856
sc,61,0412,boffin_2,-0.66275465,4.10625
sc,61,0412,boffin_2,2.8594034,4.369629
sc,61,0412,boffin_2,0.81484276,3.395861
sc,61,0412,boffin_2,-0.013336504,4.8471856
sc,61,0412,boffin_2,0.8163043,4.5691123
sc,61,0412,boffin_2,1.3854257,5.409988
sc,61,0412,boffin_2,1.2055523,3.1783004
sc,61,0412,boffin_2,-0.47666356,5.343942
sc,61,0412,boffin_2,0.74879503,4.6755986
sc,61,0412,boffin_2,0.7260501,4.2857018
sc,61,0412,boffin_2,2.5860982,4.323288
sc,61,0412,boffin_2,-1.4972893,2.9532526
sc,61,0412,boffin_2,0.15869065,4.394866
sc,61,0412,boffin_2,1.3868166,5.3347664
sc,61,0412,boffin_2,3.1250029,5.773635
sc,61,0412,boffin_2,-0.15400371,3.7516308
sc,61,0412,boffin_2,0.21798502,4.680803
sc,61,0412,boffin_2,0.685269,4.0755677
sc,61,0412,boffin_2,-0.36578307,3.406324
sc,61,0412,boffin_2,1.0228443,4.9898667
sc,61,0412,boffin_2,0.1932176,4.441211
sc,61,0412,boffin_2,0.9106888,4.067637
sc,61,0412,boffin_2,11.041083,5.600831
sc,61,0412,boffin_2,-0.5615304,2.8629193
sc,61,0412,boffin_2,1.3894455,4.3692408
sc,61,0412,boffin_2,-0.40791902,2.9428172
sc,61,0412,boffin_2,0.8954626,4.948654
sc,61,0412,boffin_2,-1.0182836,4.0014477
sc,61,0412,boffin_2,0.29782403,3.4786637
sc,61,0412,boffin_2,-0.211078,3.8525324
sc,61,0412,boffin_2,-0.9727192,3.8538196
sc,61,0412,boffin_2,-0.2845827,3.6318426
sc,61,0412,boffin_2,1.1327162,5.057226
sc,61,0412,boffin_2,0.32954317,3.4272363
sc,61,0412,boffin_2,0.70641816,4.4232917
sc,61,0412,boffin_2,3.2308614,5.4883013
sc,61,0412,boffin_2,2.6225975,5.972977
sc,61,0412,boffin_2,1.0151367,4.8681693
sc,61,0412,boffin_2,0.1761041,4.4700594
sc,61,0412,boffin_2,-1.7184739,2.4241374
sc,61,0412,boffin_2,-0.44152242,2.7784364
sc,61,0412,boffin_2,0.8552943,3.9072263
sc,61,0412,boffin_2,4.181701,5.652655
sc,61,0412,boffin_2,0.65486664,4.7614803
sc,61,0412,boffin_2,-0.8629453,3.7318122
sc,61,0412,boffin_2,1.0019239,4.9652324
sc,61,0412,boffin_2,0.017885976,3.0078046
sc,61,0412,boffin_2,3.4709864,5.108071
sc,61,0412,boffin_2,1.6502666,6.920116
sc,61,0412,boffin_2,-0.51031274,3.4070642
sc,61,0412,boffin_2,-1.2496927,2.839384
sc,61,0412,boffin_2,0.7954417,4.777734
sc,61,0412,boffin_2,-2.2530859,3.096821
sc,61,0412,boffin_2,1.1954983,5.084634
sc,61,0412,boffin_2,2.8645375,5.1431537
sc,61,0412,boffin_2,1.1692897,5.004843
sc,61,0413,boffin_2,-0.9765534,1.7842681
sc,61,0413,boffin_2,-0.5839582,3.3405278
sc,61,0413,boffin_2,-0.9125094,2.6526682
sc,61,0413,boffin_2,1.621675,3.1420887
sc,61,0413,boffin_2,1.4263138,3.2120893
sc,61,0413,boffin_2,0.074080706,2.5980666
sc,61,0413,boffin_2,1.1794424,3.4237742
sc,61,0413,boffin_2,0.24586917,2.9751186
sc,61,0413,boffin_2,0.9499003,2.788974
sc,61,0413,boffin_2,0.278042,3.405164
sc,61,0413,boffin_2,-0.6365676,3.1387792
sc,61,0413,boffin_2,1.5153929,3.7145314
sc,61,0413,boffin_2,-0.25953922,3.0204222
sc,61,0413,boffin_2,1.3514841,3.3014348
sc,61,0413,boffin_2,0.8328296,2.8982165
sc,61,0413,boffin_2,1.1295053,2.9336598
sc,61,0413,boffin_2,0.0034755403,3.1224597
sc,61,0413,boffin_2,-0.6392362,2.6674526
sc,61,0413,boffin_2,1.321703,2.5020568
sc,61,0413,boffin_2,-0.13386488,2.7120318
sc,61,0413,boffin_2,-1.627864,2.1410553
sc,61,0413,boffin_2,-0.95489866,2.3159826
sc,61,0413,boffin_2,-1.558701,2.2742057
sc,61,0413,boffin_2,-0.2237798,2.9180474
sc,61,0413,boffin_2,-0.9865344,1.9658248
sc,61,0413,boffin_2,-1.2460914,2.4195936
sc,61,0413,boffin_2,-0.8639072,2.689476
sc,61,0413,boffin_2,-0.9204915,3.4810345
sc,61,0413,boffin_2,1.44407,3.42786
sc,61,0413,boffin_2,-0.4742719,2.1824498
sc,61,0413,boffin_2,0.8643592,2.870032
sc,61,0413,boffin_2,-1.3607845,3.4224396
sc,61,0413,boffin_2,0.5826407,3.1454446
sc,61,0413,boffin_2,0.6369444,3.1491024
sc,61,0413,boffin_2,0.8976185,2.8920686
sc,61,0413,boffin_2,1.5220367,2.8782833
sc,61,0413,boffin_2,0.4269205,3.9624631
sc,61,0413,boffin_2,-0.9511222,2.236947
sc,61,0413,boffin_2,-0.6688977,2.6523051
sc,61,0413,boffin_2,-0.8362025,2.2433686
sc,61,0413,boffin_2,1.6783181,3.5938866
sc,61,0413,boffin_2,-0.6794279,2.608493
sc,61,0413,boffin_2,0.8860332,3.1470108
sc,61,0413,boffin_2,0.70882064,3.1752512
sc,61,0413,boffin_2,-0.44408157,2.1374533
sc,61,0413,boffin_2,2.0522654,4.2448354
sc,61,0413,boffin_2,1.6693565,3.318202
sc,61,0413,boffin_2,-0.61679417,2.2062473
sc,61,0413,boffin_2,1.1984662,3.5492156
sc,61,0413,boffin_2,2.034986,2.8291094
sc,61,0413,boffin_2,-0.25911516,2.7787716
sc,61,0413,boffin_2,-0.6434275,3.0061898
sc,61,0413,boffin_2,0.3737459,4.385292
sc,61,0413,boffin_2,-0.79384124,2.866787
sc,61,0413,boffin_2,0.049686667,5.7043047
sc,61,0413,boffin_2,-0.437007,4.5762806
sc,61,0413,boffin_2,0.98449564,2.9398775
sc,61,0413,boffin_2,-0.83091545,2.170404
sc,61,0413,boffin_2,0.7736855,2.9923985
sc,61,0413,boffin_2,0.5464561,3.250028
ph,61,0413,boffin_2,-0.6602377,3.9254172
ph,61,0413,boffin_2,0.37597927,3.5435867
sc,61,0413,boffin_2,-1.4082508,3.4662547
sc,61,0413,boffin_2,-0.28048578,2.868464
sc,61,0413,boffin_2,1.3921001,4.0809326
sc,61,0413,boffin_2,0.5038624,3.0116267
sc,61,0413,boffin_2,-0.8821668,4.5170665
sc,61,0413,boffin_2,1.0788442,3.1939807
sc,61,0413,boffin_2,-1.6054347,2.5895176
sc,61,0413,boffin_2,-1.2032747,3.449318
sc,61,0413,boffin_2,-0.8521992,2.0863667
sc,61,0413,boffin_2,-0.9419839,2.9149802
sc,61,0413,boffin_2,0.9893999,3.0371315
sc,61,0413,boffin_2,0.90051985,2.8348098
sc,61,0413,boffin_2,2.23565,3.9577587
sc,61,0413,boffin_2,-0.10322187,2.8274143
sc,61,0413,boffin_2,0.78041786,2.958395
sc,61,0413,boffin_2,1.5212538,3.713749
sc,61,0413,boffin_2,-0.8902996,4.2776237
sc,61,0413,boffin_2,0.80792516,3.0160072
sc,61,0413,boffin_2,0.26822087,3.0133011
sc,61,0413,boffin_2,-0.09884672,3.4067369
sc,61,0413,boffin_2,-0.8774828,3.6463337
sc,61,0413,boffin_2,-0.009118159,3.612675
sc,61,0413,boffin_2,-0.053950705,2.7418566
sc,61,0413,boffin_2,-1.0485451,2.5792165
sc,61,0413,boffin_2,-0.8999837,3.8403554
sc,61,0413,boffin_2,-0.76135004,3.5279114
sc,61,0413,boffin_2,-0.15487576,4.3140025
sc,61,0413,boffin_2,0.46585715,4.577323
sc,61,0413,boffin_2,0.30685812,5.0251684
sc,61,0413,boffin_2,-0.8319302,3.5365384
sc,61,0413,boffin_2,-0.20190014,3.038847
sc,61,0413,boffin_2,-1.7725811,2.8675308
sc,61,0413,boffin_2,0.85294694,4.1809106
sc,61,0413,boffin_2,-0.07317362,2.92537
sc,61,0413,boffin_2,-0.26917318,3.3046675
sc,61,0413,boffin_2,0.92731327,2.921924
sc,61,0413,boffin_2,0.48566377,3.3358865
sc,61,0413,boffin_2,-0.35554105,3.8467224
sc,61,0413,boffin_2,1.224353,4.42748
sc,61,0413,boffin_2,-0.10850806,2.608271
sc,61,0413,boffin_2,1.1204579,3.4740365
sc,61,0413,boffin_2,-0.6293955,3.2711513
sc,61,0413,boffin_2,0.3671529,3.6226528
sc,61,0413,boffin_2,0.056616183,3.609804
sc,61,0413,boffin_2,0.9668304,4.7275233
sc,61,0413,boffin_2,-0.23453085,2.8943117
sc,61,0413,boffin_2,-0.26437914,3.3007157
sc,61,0413,boffin_2,-1.3186071,3.5919394
sc,61,0413,boffin_2,2.2114599,3.2261462
sc,61,0413,boffin_2,-0.69346654,2.9414082
sc,61,0413,boffin_2,2.0384262,3.6527371
sc,61,0413,boffin_2,3.3088357,2.9437797
sc,61,0413,boffin_2,-0.64547914,2.4078836
sc,61,0413,boffin_2,-0.82083875,2.9825597
sc,61,0413,boffin_2,0.5944218,4.5601206
sc,61,0415,boffin_2,2.077064,3.3188407
sc,61,0415,boffin_2,0.67664605,6.301132
sc,61,0415,boffin_2,-1.614541,2.6046705
sc,61,0415,boffin_2,-1.0980227,3.2587347
sc,61,0415,boffin_2,-1.9822258,2.2758453
sc,61,0415,boffin_2,-0.6259682,5.620244
sc,61,0415,boffin_2,1.2097473,3.039318
sc,61,0415,boffin_2,-1.8345108,2.3815875
sc,61,0415,boffin_2,-1.7891294,2.4956293
sc,61,0415,boffin_2,-1.7319767,2.5613203
sc,61,0415,boffin_2,-2.316575,3.4471877
sc,61,0415,boffin_2,2.6380682,5.735348
sc,61,0415,boffin_2,1.7723756,3.724234
sc,61,0415,boffin_2,-0.8204117,3.2851868
sc,61,0415,boffin_2,-2.13186,2.3745384
sc,61,0415,boffin_2,-2.1865766,3.647912
sc,61,0415,boffin_2,-2.1733797,2.4068751
sc,61,0415,boffin_2,-1.6647259,2.6085136
sc,61,0415,boffin_2,-1.7962847,2.3232033
sc,61,0415,boffin_2,4.4287796,3.9207172
sc,61,0415,boffin_2,1.9811879,4.1250367
sc,61,0415,boffin_2,1.6263171,3.0067239
sc,61,0415,boffin_2,-1.8133785,2.5056546
sc,61,0415,boffin_2,-1.1941572,3.116292
sc,61,0415,boffin_2,-1.8490549,2.4297795
sc,61,0415,boffin_2,-1.847121,2.2062483
sc,61,0415,boffin_2,0.92136645,4.6524158
sc,61,0415,boffin_2,1.7908036,3.4799325
ph,61,0415,boffin_2,-1.6793994,5.2304225
sc,61,0415,boffin_2,-0.82977295,3.4558227
sc,61,0415,boffin_2,-0.93088645,4.372318
sc,61,0415,boffin_2,-0.9438703,2.8820152
sc,61,0415,boffin_2,0.10861227,4.368636
sc,61,0415,boffin_2,-1.2371516,2.6009464
sc,61,0415,boffin_2,-0.2945505,5.384394
sc,61,0415,boffin_2,-0.8290908,4.2298717
sc,61,0415,boffin_2,-0.9957121,2.7133467
sc,61,0415,boffin_2,-1.7063468,2.741388
sc,61,0415,boffin_2,-0.89155394,2.8711443
sc,61,0415,boffin_2,-1.0839043,3.017891
sc,61,0415,boffin_2,-0.9227931,2.7151663
sc,61,0415,boffin_2,1.6520804,3.8006473
sc,61,0415,boffin_2,-0.7027893,2.599741
sc,61,0415,boffin_2,-2.153834,2.6467597
sc,61,0415,boffin_2,-0.7855484,2.745342
sc,61,0415,boffin_2,0.8966926,4.8113823
sc,61,0415,boffin_2,-1.0960529,5.582805
sc,61,0415,boffin_2,1.3771092,2.999924
sc,61,0415,boffin_2,0.6215011,4.110673
sc,61,0415,boffin_2,-0.118865624,3.9645786
sc,61,0415,boffin_2,-1.0386164,3.0426567
sc,61,0415,boffin_2,-0.9864898,3.040578
sc,61,0415,boffin_2,-1.1766682,3.246182
sc,61,0415,boffin_2,-0.37793586,5.2805195
sc,61,0415,boffin_2,-1.0807555,2.879043
sc,61,0415,boffin_2,1.0580778,4.071667
sc,61,0415,boffin_2,-0.8590558,3.616403
sc,61,0415,boffin_2,-2.261461,2.5120678
sc,61,0415,boffin_2,1.2164772,3.1552935
sc,61,0415,boffin_2,1.006319,4.9513016
sc,61,0415,boffin_2,-1.0801325,2.932943
sc,61,0415,boffin_2,1.0135386,5.5678
sc,61,0415,boffin_2,-0.1453684,3.6996863
sc,61,0415,boffin_2,3.5769756,4.467115
sc,61,0416,boffin_2,-0.90555686,3.9999218
sc,61,0416,boffin_2,0.42587456,4.433346
sc,61,0416,boffin_2,1.4779363,4.9966993
sc,61,0416,boffin_2,-0.90119344,4.4823837
sc,61,0416,boffin_2,1.8496093,4.808389
sc,61,0416,boffin_2,1.7741673,5.8276415
sc,61,0416,boffin_2,-0.85631776,6.7860317
sc,61,0416,boffin_2,0.70817566,6.7315807
sc,61,0416,boffin_2,-0.81347066,6.256941
sc,61,0416,boffin_2,-2.0410478,4.195154
sc,61,0416,boffin_2,0.65826607,5.2615633
sc,61,0416,boffin_2,0.752681,6.5449443
sc,61,0416,boffin_2,2.8838794,5.651638
sc,61,0416,boffin_2,2.0741553,5.1618004
sc,61,0416,boffin_2,-1.9297962,4.569839
sc,61,0416,boffin_2,2.312723,6.4115176
sc,61,0416,boffin_2,-0.06917933,6.7310557
sc,61,0416,boffin_2,2.1299853,5.883108
sc,61,0416,boffin_2,0.3144431,7.0317965
sc,61,0416,boffin_2,0.40192834,5.286287
sc,61,0416,boffin_2,0.4793924,5.166945
sc,61,0416,boffin_2,1.5212188,5.6027975
sc,61,0416,boffin_2,-0.7691356,4.2085524
sc,61,0416,boffin_2,-0.6511439,4.4943757
sc,61,0416,boffin_2,0.49796063,5.409494
sc,61,0416,boffin_2,1.2899523,6.005344
sc,61,0416,boffin_2,1.9671023,5.778423
sc,61,0416,boffin_2,-1.5773581,5.7775097
sc,61,0416,boffin_2,-0.89469653,4.3942027
sc,61,0416,boffin_2,-1.8826603,3.8578293
sc,61,0416,boffin_2,0.28484866,5.14464
sc,61,0416,boffin_2,0.5429832,6.6164355
sc,61,0416,boffin_2,-1.8153902,4.513054
sc,61,0416,boffin_2,0.8041484,5.7751255
sc,61,0416,boffin_2,-1.3383486,5.7742653
sc,61,0416,boffin_2,0.5512766,5.3589315
sc,61,0416,boffin_2,1.0048959,6.5355444
sc,61,0416,boffin_2,0.32969323,4.7335396
sc,61,0416,boffin_2,0.4284666,5.0771933
sc,61,0416,boffin_2,-0.52802587,5.214707
sc,61,0416,boffin_2,1.1973475,5.795834
sc,61,0416,boffin_2,-0.26813915,5.8886013
sc,61,0416,boffin_2,-0.5110393,4.595627
sc,61,0416,boffin_2,-1.3281796,3.5099335
sc,61,0416,boffin_2,-1.3085938,4.3802385
sc,61,0416,boffin_2,-1.1742961,3.4127514
sc,61,0416,boffin_2,2.8828151,7.28807
sc,61,0416,boffin_2,1.5255557,7.1565404
sc,61,0416,boffin_2,0.4256034,7.9228697
sc,61,0416,boffin_2,2.3423247,5.8728356
sc,61,0416,boffin_2,1.4753941,6.0396743
sc,61,0416,boffin_2,-0.23541011,7.119258
sc,61,0416,boffin_2,2.4716253,5.363031
sc,61,0416,boffin_2,-2.11688,3.7771964
sc,61,0416,boffin_2,-1.1792548,4.666231
sc,61,0416,boffin_2,-0.047909554,5.79331
sc,61,0416,boffin_2,0.82316816,4.9705815
sc,61,0416,boffin_2,2.006786,5.477992
sc,61,0416,boffin_2,0.47397596,6.603929
sc,61,0416,boffin_2,-1.177404,4.667872
sc,61,0416,boffin_2,-1.2369394,4.973135
sc,61,0416,boffin_2,-2.1794958,3.7200344
sc,61,0416,boffin_2,-1.2742314,5.1744695
sc,61,0416,boffin_2,2.9991732,7.070901
sc,61,0416,boffin_2,-1.8377517,4.008224
sc,61,0416,boffin_2,-0.9255995,4.5609145
sc,61,0416,boffin_2,0.34090188,7.6911106
ph,61,0416,boffin_2,2.7454226,7.3241096
