timepoint,animal_ID,colony,pitch,zero_crossings,duration,entropy_variance,mean_entropy,maximum_entropy,broadband,voiced_perc,bandwidth,n_peaks
9,0283,boffin,2811.1741178468947,0.36404359848214046,0.08995413704328845,0.00014632790537584685,0.01198000021905981,0.04475377644812034,0.6971547780724054,0.5244255688874256,1770.660972371578,5.613322550223683
38,0283,boffin,3295.8593319074885,0.3101431176232244,0.12029662315376596,4.163016169042959e-05,0.002634366267303891,0.019694848132987972,0.08371774169164868,0.9170528817126377,1605.7700629464066,1.7602520281088962
31,0283,boffin,2602.8098582805746,0.3272818166509166,0.1560301491488614,7.224091194198346e-05,0.007843194637071702,0.03589414772169723,0.5384073044833364,0.5781168881475494,1893.9375822864042,5.152877624093362
27,0283,boffin,3056.377247256019,0.336379842602374,0.11131870588611029,6.057184907137253e-05,0.005852672023859941,0.02859178935598534,0.4523856593750379,0.6163898449523975,1619.5810564965,4.695480207895331
57,0284,boffin,3267.2197975419313,0.30171794536807534,0.13732588273404595,2.153451699713449e-05,0.0012173753388059706,0.018113858629546044,0.00619566926629953,0.9600815215141089,1702.424306203197,1.1749512651532699
3,0284,boffin,3209.7487383436032,0.3523449164931094,0.12120780879401562,0.00013386484320685273,0.01313599787501711,0.048050122413055917,0.6512583447265148,0.45315889572041324,1892.4868364017573,5.317839937938467
24,0284,boffin,3930.3427028105452,0.35729538045668907,0.12725552721088432,3.35173601897923e-05,0.0016834616504591109,0.018871313922143765,0.09215783270550292,0.903453671456026,1200.7465392444342,1.3357686872245806
20,0284,boffin,3383.495823983201,0.3343574487794521,0.11922561702908521,4.270736013405057e-05,0.0034797614471663188,0.021561655770591628,0.30833277038548945,0.594770622603194,1592.6649027366182,3.7040687617513033
53,0284,boffin,3379.250195128504,0.31294224693048195,0.1186332310702058,4.641384132934357e-05,0.0018108287173665687,0.021322293345766435,0.00626502452832985,0.9385545669311083,1727.0515421330617,1.2322840559568664
17,0284,boffin,3423.711172972325,0.3298208081831357,0.1301039096957464,0.0001354328858855896,0.009299160449035738,0.03700820489448161,0.4252992089387099,0.5207015071132561,1686.4205308157534,4.814642575678594
46,0284,boffin,3502.6959355856307,0.3257356280750013,0.15393688586545728,0.000251071665343981,0.006549119215784822,0.03975330449894468,0.09007232737217843,0.8622631843401585,1491.0180382867838,1.7546038471410055
22,0284,boffin,3579.576351835096,0.3313541707667779,0.1415012500726786,4.8700176592976215e-05,0.003636573512143444,0.023388920101571564,0.32519151451028966,0.7735654056016147,1662.7257199777519,4.077817940298562
15,0284,boffin,2907.7495064191903,0.3272392414383819,0.13430677032717847,0.0002879036508782982,0.01658151468636838,0.0650425668022692,0.7044143178859189,0.43798470582922006,1841.1679176254688,6.229962949899429
11,0284,boffin,3543.030227161289,0.3749423098308149,0.1173629629629629,0.00010933129658314535,0.007078177493707614,0.03405423005558787,0.3980528109599442,0.6638129152774602,1608.7967772746124,3.389168450973579
7,0284,boffin,3212.328582492601,0.344256314576516,0.09327286470143609,0.0002963529034740812,0.0134589187756622,0.05206673123844765,0.43315066033024624,0.5811731021391684,1862.660480961299,3.867066658652566
36,0284,boffin,3450.178280439754,0.31597291624925566,0.17594576719576716,1.0600027568437523e-05,0.0008603783799143364,0.016642580877234803,0.01102317821067821,0.9662057796061703,1416.1270432633416,1.1709505625060694
29,0284,boffin,3580.4954916916613,0.3459726400822372,0.14815381708238848,4.5450977932127937e-05,0.001930958902767319,0.02419410934744909,0.06827972336577294,0.9069223867313942,1282.1087668441896,1.3767038398481528
59,0284,boffin,3275.274348785602,0.3012463833133344,0.12854782729418296,2.2939556884424315e-05,0.0014982479755224442,0.019832573671216304,0.002853971054037965,0.9409564029631037,1696.3664955522788,1.202405276967955
55,0284,boffin,3231.506727136553,0.3003227356427523,0.13842227971000604,4.561072765525325e-05,0.0019795426192198654,0.022829946228158687,0.02302919028656563,0.9263674195714098,1670.6945570453647,1.410710377959864
51,0284,boffin,3504.4801514540595,0.31771753524635116,0.1260027714789619,1.2170500256089178e-05,0.0014877770260119524,0.01413964967349584,0.021662760917770814,0.9202263408783595,1478.337363062291,1.241112775678391
41,0284,boffin,3485.310522919666,0.3217070640082903,0.1340229780801209,2.137677936806226e-05,0.0011808758680699593,0.01531962302286691,0.006376080346668581,0.954084877239977,1516.3099856553204,1.1340871476895187
13,0284,boffin,2615.7106787287116,0.334028176574149,0.13816385684708662,0.00016061952873419017,0.009619047070431782,0.04144209664099705,0.5561559887198788,0.4573772498326583,1720.006612999017,5.9346992385892525
9,0284,boffin,1505.4134410901029,0.3316914383162735,0.11576406807933898,0.00035336376902878833,0.02170566843026859,0.07505874879248976,0.781642725245149,0.32957312150224133,2006.4969804696304,6.623539829555553
38,0284,boffin,3497.947978826938,0.31505940582950576,0.1382942510337468,1.6960733134656225e-05,0.0011160025806207805,0.017530544335169623,0.00839488539997035,0.9567986465650045,1406.0763127149967,1.159589789830316
5,0284,boffin,2647.1863208980735,0.3406175771292821,0.11668872115056061,8.774366448942811e-05,0.008586609192803076,0.03376652198187514,0.4343528743410887,0.5681383514894747,1778.248533424296,4.542897435737914
31,0284,boffin,3225.0930812923343,0.3707443402911919,0.15737065707509051,6.736941881524743e-05,0.0017732244194519874,0.024607131533356565,0.04073561940772445,0.9153495062991255,1597.1922984036373,1.5523819667318197
27,0284,boffin,3813.374522951554,0.3583453163428459,0.09678499278499275,1.1969981063812564e-05,0.0012861867477913932,0.015370948033115079,0.03865322010727898,0.9527254915145504,1167.393322804135,0.8606267606517317
57,0285,boffin,3861.50413687916,0.3557843887994032,0.12354875283446708,2.455064101085626e-05,0.0014516183293090917,0.017690387867665573,0.012005436094580053,0.8949345725922992,1514.0872047685525,0.903576481692826
3,0285,boffin,3144.801334307815,0.35929141089279815,0.13310299558419855,0.00021031639580142156,0.01621233809216317,0.06089833506056125,0.8292186541177013,0.33862830605785027,1911.422995127734,6.781323178895237
24,0285,boffin,3902.8642081242624,0.38978421018466725,0.10002530134860958,1.3348335647676823e-05,0.0011465239378498093,0.013518432774994944,0.019294577211642787,0.827889617203804,1504.5366593320962,0.6971841407981781
20,0285,boffin,3405.187399191704,0.3732893223161419,0.10354470925899494,1.813828538216055e-05,0.0014933386936930259,0.015301929193044761,0.023594985381745554,0.8268409701582357,1670.7790795608705,1.1483079829267677
53,0285,boffin,3872.1597750101037,0.3568939147805198,0.12623361823361817,2.1320303830039496e-05,0.0017342033856735104,0.016084754168967024,0.027701772022304155,0.8877758921354181,1523.9302497752901,1.0697737901369053
17,0285,boffin,3565.463482281358,0.359258561341047,0.08403358168664286,3.760971283340242e-05,0.0020645525595603485,0.015808155715979946,0.04731575860215934,0.8215140599639154,1678.612682078187,1.1244164781712225
46,0285,boffin,3971.16565971669,0.37522296965625146,0.1595142353237591,8.744953417314759e-05,0.003876461069395869,0.024637649295030525,0.08066916664708176,0.8283127849159518,1651.9806490102212,2.1180337954324986
22,0285,boffin,3445.3277835124286,0.36182624782649025,0.08350147606212292,3.700414744006952e-05,0.0015430142763219374,0.01619032786428223,0.009114597829331947,0.814040142988746,1649.2018163280857,1.1260361157448
15,0285,boffin,3079.699103339648,0.3675757898661759,0.0772092930739547,0.00017509825592080207,0.012418354790038288,0.040004720754814864,0.5003786194826413,0.48794926576701925,1730.4640413596019,4.176577826724291
7,0285,boffin,3110.9463938627187,0.3735079627983063,0.0950751658688166,0.00037889967685453925,0.02278711617565045,0.06858964361771176,0.787424784709352,0.39484928136281544,1921.334258384631,6.229093880073647
36,0285,boffin,3777.0199555194104,0.37342998349274753,0.15532729896366254,6.839311763780008e-05,0.0038079343149746638,0.02565185061236157,0.0737611561302147,0.854133272534785,1804.9872983359896,1.5504341296035242
29,0285,boffin,3880.954349557984,0.36941926878475156,0.1548216175359032,1.3112190438970975e-05,0.00103596954766017,0.01747682286531798,0.01811692354375281,0.9371766951059836,1447.0426566522217,0.9122008233401779
59,0285,boffin,3734.454657023227,0.3512081305294307,0.13542188805346697,2.7154383871873702e-05,0.001497843597856223,0.01904576013252854,0.008868333012980303,0.8924184956543,1521.4750780564873,1.1218474912033423
55,0285,boffin,3793.033508402474,0.34702372847353363,0.13603336572724323,1.9120382263189164e-05,0.0012881267550471631,0.016406468980920554,0.013234057423050692,0.8934488216349512,1395.1923052845018,1.0538579113963586
51,0285,boffin,3304.4158594349906,0.3154306093522233,0.13026592455163882,5.482007486843408e-05,0.0020856409832865803,0.021794980036292304,0.01279815288088369,0.9301861292169374,1649.5070877714784,1.206757309991449
41,0285,boffin,3720.4512635589213,0.35229402301349205,0.10860862057514774,5.396505820040651e-05,0.002065728185486816,0.01847097324203677,0.02578207230398341,0.8734315068993348,1576.426137152493,1.2610241412277106
13,0285,boffin,3797.522335984873,0.37666772457600795,0.045014918248000906,6.692513572979458e-05,0.007263104676256426,0.024218848775817703,0.2700169056542284,0.6239728255646935,1677.776954686204,1.9828138602491958
9,0285,boffin,1898.784403421489,0.33361841582172375,0.09433566663380324,0.00030823437741957606,0.015275589234300838,0.06260147462060323,0.6591686885713839,0.36766269124040984,1968.404447318814,4.895958796207513
38,0285,boffin,3887.4143547544227,0.3673922533184693,0.11937612947040065,6.491563122378467e-05,0.002930349659229504,0.01977642988151514,0.039505136055724,0.8932833368371919,1495.2711212931492,1.207958797959772
31,0285,boffin,3999.7171820004714,0.39089848239993635,0.137564203976164,2.7265259938236938e-05,0.0017721883951788962,0.020713436079941753,0.06527059982498175,0.9071778487012445,1489.874968400607,1.2862458352052981
27,0285,boffin,3774.022433427444,0.3866527635783647,0.10125628795579532,1.1815501812671726e-05,0.0010212827736858351,0.014960657388021584,0.004960667446157042,0.8872175376355864,1494.931169057958,0.6612853671306753
1,0000,boffin,3605.2375065442634,0.34987396342699073,0.09218011013929377,2.883904857674868e-05,0.002999788538618801,0.015648165890215393,0.14871725522763524,0.8118698608312157,1476.7018453015266,1.7276353489346805
3,5913,lannister,2532.1510732239285,0.33151168905325884,0.07505845056469185,0.00030136583196766365,0.012501369585251757,0.04974553989104538,0.26335272445688435,0.6085389900852914,1690.3424876068484,3.179192096335175
15,5913,lannister,2110.14365345435,0.3940273921840969,0.10257190595536457,0.0006639091729383638,0.021386544488254375,0.09286700491287257,0.5413740197921352,0.3223262349672901,1925.66592908345,3.7319272239161503
11,5913,lannister,2344.158309778812,0.3806128602890939,0.10586256974699991,0.000418097589893712,0.018951437525682954,0.07860856111404126,0.4187754779335224,0.39060684541603696,1985.8197246062357,3.219606226919807
7,5913,lannister,2231.4524111575056,0.39019664651368496,0.09926777183365251,0.0007525240063099912,0.022715335113338668,0.09880463075962588,0.5292123082899998,0.3627355601003839,1904.0257131927333,3.4730611639629116
36,5913,lannister,2788.4165909366848,0.3025155945947938,0.16285622666575045,6.520318830685986e-05,0.005739991051807272,0.026703305946547556,0.17744555007388904,0.5236722269935308,1568.5310504762936,5.231595735703356
13,5913,lannister,2647.47274332555,0.3797943039566795,0.0979172229639519,0.0006047135812016457,0.01829816450340876,0.07573572873489835,0.3970950908531546,0.43048428183545473,1902.4712151784554,2.9164587911833912
9,5913,lannister,2625.5231394330863,0.3495778107964945,0.0828523374029523,0.000728427603509245,0.020741812572725712,0.07141982470498402,0.4015235667925803,0.420381727099617,1810.3065334395737,3.8679036825223054
27,5913,lannister,2307.2140417442556,0.2596203591951456,0.13323571968469924,0.00011314899758832836,0.008594030573734123,0.03490816170155548,0.2851860118258943,0.47790024868044395,1699.8090452869337,6.2364168440859125
1,5913,lannister,1112.1746166557307,0.3674496472305143,0.14997454764218607,0.00042942169090666926,0.015304775150159525,0.09632156357631995,0.5915311058164128,0.42177695521658837,1905.9205916290907,4.411638437330617
19,5913,lannister,2215.2724921965278,0.31485693904768147,0.115492322643343,0.00024116489505698153,0.01620510085614155,0.05636412571337181,0.4672053937069276,0.3859821163199334,1907.7915300683092,5.338053481202802
23,5913,lannister,2195.1570688204283,0.29951635599933746,0.15367569978811194,0.00018399520492356377,0.01489505881440852,0.054837993969721534,0.4937764541832986,0.31250913381715,1856.5593809609638,6.76111093620913
25,5913,lannister,2170.5405422575705,0.2630958620700029,0.14493838114956123,0.00014770460295472412,0.011198908255269863,0.03607850662500541,0.46922030588921815,0.45571706777398807,1779.1549035817288,6.220329427792703
34,5913,lannister,2995.6402589013187,0.29726201411201036,0.18522837706511175,9.723649225752205e-05,0.005900348443029989,0.03557497669578529,0.17421299407598798,0.4974441850680855,1610.7512784326188,5.684407057379421
43,5913,lannister,2765.4008851314943,0.28711053332509695,0.16466635845276617,0.00012159447966288134,0.005336672671351904,0.03209864902981125,0.07259746025304639,0.576886511853876,1500.2115297851446,5.221612924335858
49,5913,lannister,3161.1057728964834,0.31474581719222544,0.19714619181005735,0.00010770671123018248,0.007931048765823318,0.0422200258114978,0.3126066427352239,0.33713809863787925,1638.27476098582,6.568713640775375
54,5913,lannister,3572.5262478569402,0.3085188117724418,0.22583487940630798,8.664822161148592e-05,0.0068303765866669225,0.03353938713320908,0.22284946560086638,0.39222423350644886,1581.987275177169,6.2469085012927446
63,5913,lannister,3375.132606482602,0.3113609707094396,0.22189405391786338,0.00012520478707279603,0.0061785481418406875,0.03458560413003699,0.17607770320536817,0.38776455332777615,1505.5206792578429,6.570403532155815
74,5913,lannister,4003.6204041671117,0.33823927430053374,0.23078518518518512,5.490901166163153e-05,0.006016535137809685,0.024465807873003273,0.2448127135965907,0.44252312675270017,1632.2419937107093,5.644547184325061
3,5914,lannister,2029.4687653844892,0.3569823926747642,0.11399725781785579,0.0005954577592786141,0.021062045674253613,0.08867548984960517,0.5126317181745779,0.49581030298145884,1846.415127602977,3.592288344650269
15,5914,lannister,2752.599492435949,0.3347588337996581,0.09145376669186189,0.00031405939873706555,0.012441994969487445,0.05190450422485656,0.33851128863220953,0.46161517998088436,1771.5328879272263,3.552953438818528
11,5914,lannister,1665.5530281423228,0.3415394551147556,0.12764004367178966,0.0004008501556099207,0.025113123402283305,0.08730680211704321,0.723664183635549,0.28268833425964324,1926.5340209483752,4.439274069603267
7,5914,lannister,2572.1595271371784,0.3827296656245011,0.08388241010689988,0.0003689615426969191,0.013654719911023195,0.06270372796341098,0.3024313479106883,0.5686717020108792,1772.0184547180856,2.4872901493803465
36,5914,lannister,2755.2557669073685,0.27885609051138704,0.1519403215831787,7.20839080338744e-05,0.005936424241513719,0.02909422847527637,0.29962178587495164,0.4978871387785149,1619.4816236071422,5.280953099398081
13,5914,lannister,2532.74898514442,0.35849480048408605,0.1241858821450658,0.0003012765318347883,0.01770551406172678,0.07131252372691049,0.4428593847094975,0.3393393730366146,1918.0991980568551,3.918878002643106
9,5914,lannister,2104.698240949232,0.3487488677156986,0.12373393801965227,0.0007194635130589434,0.03448678114573606,0.11766765703010058,0.6698701099653589,0.18929462068496522,2106.280200775198,4.973615793013306
27,5914,lannister,2466.149587258814,0.2788927700010905,0.12355297674625401,0.00016892674410205503,0.01046364825137655,0.04188422768337144,0.34620045679280126,0.3691232167407456,1804.9619084515277,5.705323348710123
1,5914,lannister,1265.9882539909242,0.3540904178612195,0.14647638765651183,0.0004406010438593357,0.020727925171233685,0.09221319644517088,0.6543624700770427,0.4249547652199531,1934.229349794526,4.6005531904425165
19,5914,lannister,2426.310638388451,0.3151727684985343,0.13040841244922877,0.00021114976962131242,0.02319105215188603,0.061540026754369814,0.4401410333383962,0.5530540197394039,1776.4033197268955,3.8575138049738653
23,5914,lannister,2399.3687652039475,0.2865311359620995,0.14543734433664174,0.00014487777026560292,0.011866965721095727,0.03963719112026989,0.4611116510791528,0.33330346482157863,1896.6691107396932,4.982199614752308
25,5914,lannister,2022.0305635843117,0.24915324638040098,0.1683452310965538,0.00010824262472215179,0.009254489667132985,0.034993808733417744,0.4432555891739445,0.3875275361175589,1867.6722218823616,5.826784001862147
43,5914,lannister,3002.7781559022646,0.2792399655832101,0.16085124315212804,9.737060376517311e-05,0.005419526510864479,0.029656281391085875,0.14933562606783746,0.44035025111553755,1527.7669963014907,5.720794597159356
49,5914,lannister,2682.948261679507,0.30216569024512907,0.2048666823051059,4.9357168887155334e-05,0.0035742016054315547,0.026466383660664356,0.13597931864791238,0.5478507700459802,1643.6249524102286,3.099370834145221
54,5914,lannister,2745.6119621138464,0.2723512556294017,0.22983163265306117,3.3847871912132903e-05,0.0038453534184746904,0.023482798957421995,0.22801002154168498,0.5138540043263451,1509.2886993132354,5.343347200065033
63,5914,lannister,2403.5432816221924,0.2602394081480187,0.2207107135091479,4.4174997973714756e-05,0.005273491279130302,0.026347572325288407,0.17859599911562926,0.4763750006928604,1564.0230497087268,5.565933757572529
74,5914,lannister,3039.872744693324,0.2938363951167677,0.2177344419249181,7.15261041361749e-05,0.004821768047326904,0.02783700344767287,0.11835782364620301,0.5443861409652676,1508.4328155509338,5.316972258040388
3,5915,lannister,1864.37292087987,0.3159348003536042,0.10199344023323612,0.0006817875078597056,0.026814054033466688,0.10000328865630441,0.5666451304874562,0.4051145255422623,1929.1477072002776,4.891148997175729
15,5915,lannister,2386.3001170713496,0.29362393763819805,0.09895895895895893,0.0005110324197104843,0.015012240077185442,0.06301357088171179,0.3347453411949557,0.48527265389180985,1898.166482733555,3.869488037747558
11,5915,lannister,2200.6010809597497,0.2976884456145343,0.11030352202042892,0.0005847789336372415,0.019296337404616386,0.08961093271519946,0.48624672130645435,0.396163123532892,1913.2773049344466,3.561649966072192
7,5915,lannister,1846.194692032237,0.3533649417181637,0.10567460317460313,0.0006370707957040849,0.02308520892363321,0.09661289479407426,0.5490935974915527,0.2536666822833669,1949.5043839957314,3.5990362368229216
36,5915,lannister,3042.0992486559926,0.2834324096350759,0.1545481738794808,4.15329944454867e-05,0.004231510876461827,0.021827048892790697,0.2411758475063849,0.5465555776542126,1478.071744580605,5.463205338941346
13,5915,lannister,2635.6153048752476,0.30689221540726386,0.07885806405895687,0.000400020109577604,0.01346158505902937,0.05332408884605461,0.24125789539537254,0.4945956340833591,1790.1766773388968,3.5446035759672307
9,5915,lannister,1956.9166061719595,0.3437667067645509,0.10423252937538648,0.0009156537257509934,0.025674530968309045,0.11718153998167892,0.6150122681243378,0.3415848637392149,2004.9784920553946,4.252927344398433
27,5915,lannister,2513.8617781387766,0.24872463881353504,0.1435384635549788,6.179006453380944e-05,0.004673463515077764,0.027085515584995185,0.18417744944641656,0.4753655452163782,1618.5210758627004,4.556834337136493
1,5915,lannister,1499.476608688215,0.3438112547042416,0.11208647842698721,0.0005089552010260522,0.016909752487733916,0.08524861715014757,0.5762191173680183,0.378846269658336,1803.6477969252721,4.85641527458735
19,5915,lannister,2551.5740474985196,0.2696188462173438,0.09762808381497957,0.00022444302339346293,0.010985854584519561,0.04514528258019214,0.37252282288207,0.4686498092606707,1833.3740931888726,4.217461101401548
21,5915,lannister,2668.117325784309,0.285764695572746,0.08524473414207251,0.00020814048151038034,0.013289071555266912,0.04371268662461328,0.29507881430571903,0.33557695158753953,1713.6489419335878,5.948416724880728
23,5915,lannister,2085.621231837104,0.24508628386534856,0.11472507679194607,0.00014365885404529796,0.009021455776496812,0.03757025727381505,0.33797038876843866,0.4238713917616505,1752.6960179734285,5.10787292088708
25,5915,lannister,2174.335222755241,0.22592313463005953,0.10279446195822499,5.443061026805648e-05,0.007108538937299459,0.025815978635475658,0.29063153497025956,0.3144821889951655,1624.2472544652253,6.4155347923595665
34,5915,lannister,3010.593650659889,0.27741609047814525,0.1578992026918294,7.796444401668003e-05,0.004460808335080602,0.02397467865764365,0.1575508053900727,0.5345114116321439,1561.144985774219,5.181177503180993
43,5915,lannister,3178.9019693857317,0.30917112389417767,0.13828086273268994,6.203922665492026e-05,0.0035799261502298643,0.021855725683588654,0.05738015592556104,0.6094500834058013,1421.2151928991675,4.371288487756957
49,5915,lannister,3065.523756758008,0.2881415366187427,0.1747340162118487,3.2582465881508766e-05,0.0027236365772498623,0.022334846042482162,0.11236946716383972,0.5716245106552843,1348.2408683484564,4.229428295676689
54,5915,lannister,3731.7420601422305,0.3268096256902963,0.18150462962962963,3.9402424347989466e-05,0.003963143520700048,0.02096461067244935,0.1462256259009841,0.5918889759217586,1467.3137152352183,4.323263796889791
63,5915,lannister,3454.4527429420273,0.3134587673721149,0.16872833424557562,3.945039658064338e-05,0.0032946806441845225,0.022321919983966224,0.05736702453120104,0.5675316629942152,1386.6718613853657,4.124580658615979
74,5915,lannister,4122.395439477727,0.3724107395577726,0.18683418111989533,2.0713331558149045e-05,0.0014010470552978857,0.020316670093183414,0.02616248113621911,0.9180705481624357,1381.7100292972036,1.0052249844786012
3,5917,lannister,2314.3445934009574,0.28574354000408464,0.0811870507068075,0.0003680260391435773,0.02196791676231396,0.06274551699225633,0.2532069972360497,0.5865820699778082,1708.7181412932864,3.621897705021876
15,5917,lannister,2302.723953939746,0.3038666672188464,0.08312249722584064,0.0007311494603221357,0.019706006356238103,0.07169052223064656,0.32961447814921024,0.49194338086637995,1810.6726844706043,4.23436675190093
11,5917,lannister,2281.905991649072,0.2954533048154939,0.08153881521886784,0.0004917135040710929,0.01852349134404304,0.06264483476582791,0.3026038393941996,0.478288849906068,1839.0174164582158,4.380171636402557
7,5917,lannister,2054.1823958281834,0.32794740166444286,0.09044163697224918,0.0005990797778413993,0.02254029916451202,0.085898898899576,0.5639912078136017,0.4332460612824716,1744.8505983679183,4.194530941165202
36,5917,lannister,2379.441606084992,0.24715755833141964,0.14027210884353739,0.00013591655573647884,0.007040187981353956,0.0313284367479702,0.16294682996945287,0.5187850248854574,1618.3026268904237,6.283696225855459
13,5917,lannister,2524.454176283218,0.3028509558602089,0.06766091051805333,0.0005918802366443642,0.01810736742927758,0.06482100789092436,0.25076093917975956,0.5544002216664424,1733.1850763236114,3.3961352264394993
9,5917,lannister,2002.1115707161723,0.3177077875062557,0.09216249462748058,0.000648213268180283,0.027207332198737513,0.09311660055433298,0.5574993986280375,0.38552083725645603,1950.699227162932,4.519390973462335
27,5917,lannister,2394.5569900195087,0.23779372209395067,0.12701192304878936,5.777871921579839e-05,0.006836303631477012,0.02574790485545079,0.2380253648254136,0.5470132931000329,1669.9301583386107,6.180035137657796
1,5917,lannister,2000.418464799425,0.2921468551632274,0.11491748551272357,0.0007181742792524646,0.036696986636900575,0.11182982784262846,0.6066195695479729,0.33814959545677725,2091.853359601873,6.3416991049034515
19,5917,lannister,2335.94592364755,0.3057228376908371,0.09888547199701796,0.00034010227734438113,0.014017667712560541,0.05640884823871178,0.31212823315228944,0.45764625433860256,1865.5323062839352,4.260228652726879
21,5917,lannister,2328.840502366208,0.2738662539316495,0.10269079771211963,0.0004636339988088627,0.01867390259147501,0.05673841273956793,0.2449810123085095,0.5263774682479492,1764.3435058126852,4.620945364599775
23,5917,lannister,2089.839360865143,0.22156080335543743,0.11973914377781185,0.00012406079091650536,0.008732064100033805,0.035856599767295064,0.2322656619573596,0.5492381458015564,1833.6321575078634,5.780130991977151
25,5917,lannister,2201.4285501279674,0.2518584084974158,0.14905721797921617,0.0001643493379366818,0.009046113759028723,0.036430875628008015,0.20315414919833283,0.49356631016601776,1674.735226713449,6.395165287063337
34,5917,lannister,2654.5535178951645,0.2697898067123925,0.17756161654693026,5.7644259106887996e-05,0.005934736397831263,0.028029423358304953,0.22827344556964335,0.4626246981769188,1657.6440659647485,6.117550541841677
43,5917,lannister,2466.925275874665,0.25520921112865913,0.16100173402694407,4.924662203605115e-05,0.005122360306128039,0.024775189123339692,0.16971607442796055,0.46105301523637765,1530.7559931085827,6.771774133553916
49,5917,lannister,2609.1907022379387,0.25837721756534554,0.18434961863533286,4.680732045921226e-05,0.003258745668937759,0.023704493018322947,0.08163702020943223,0.5994820685409625,1418.596427037754,5.026772388484386
54,5917,lannister,2617.072143199881,0.24574922753899917,0.1548646125116713,4.65664125041312e-05,0.003603671909812911,0.0265323462312668,0.07500383727374793,0.5689089894242235,1472.2395249815138,5.215208497175774
63,5917,lannister,2784.594196916807,0.2661196586931533,0.17953156701276998,5.457916207950258e-05,0.005167236109639953,0.020796439179994988,0.21177769223179102,0.4917174053094577,1476.7267763004315,6.872510862281639
74,5917,lannister,3846.58782996732,0.31539684437746623,0.18203572585496783,2.5694274731774312e-05,0.0026840334960875826,0.02011993571868367,0.08122184176069329,0.6366213744566911,1415.5127331465258,3.596954279780557
3,5918,lannister,2027.5373310988894,0.32658376588518406,0.11865862876315834,0.0003671660967376449,0.01835889941451571,0.0729022159951976,0.4227213526878408,0.4713719878789079,1837.0271755238705,4.445826070349371
15,5918,lannister,2703.1403466372135,0.33829879839166915,0.11743021692452789,0.0002586729262314591,0.011983956324444893,0.050421251786288424,0.27835418883410573,0.47363414457471587,1841.1069009262335,3.751868718395393
11,5918,lannister,2126.7087420844514,0.31103918902651756,0.12485807174275326,0.0003218797187388993,0.017148586415388162,0.06646634591110363,0.3180731543909231,0.3685476753738864,1828.8589424598554,4.543563785099293
7,5918,lannister,2222.5980305124867,0.34847798848731637,0.10168627811484951,0.000587093938463518,0.02187023254687406,0.08934445666092054,0.4313792904186552,0.3700192126683414,1882.0259534992692,4.481626916715723
36,5918,lannister,3813.022593659177,0.3597552134846945,0.17907231940395205,5.610887487853636e-05,0.004064217187716763,0.024502302924266927,0.15866953931360586,0.5399573496321621,1521.140490245376,4.315382302902992
13,5918,lannister,2900.088500754249,0.3436189039853923,0.08348488284202565,0.00026990218732835436,0.015807048223230796,0.05543150587681194,0.25783433142542633,0.43849884726308813,1790.2033999512846,3.9103427676759392
9,5918,lannister,2834.114181493252,0.3343328421636198,0.08405907948765087,0.00029350624225389334,0.013944066487921609,0.054092040254737433,0.34699496905341143,0.500468335385942,1727.7855576166914,3.5912659564895275
27,5918,lannister,3013.801046778828,0.322844220915123,0.11109003870908629,0.00014100021214620578,0.0057886119381160995,0.030500312870765923,0.09639643766775986,0.5740386506999625,1643.4239917830625,3.2932776838467213
1,5918,lannister,1591.4221996749984,0.33971839330171455,0.12065832784726788,0.0006211307916424605,0.026857923253368884,0.10472144305293239,0.6054070903442343,0.24644495617146603,1974.2616626013241,5.942584829335837
19,5918,lannister,3615.3520607155892,0.35205790877218,0.13374898945085278,9.017314599373103e-05,0.006799416719389722,0.02961276622272014,0.13379576710253283,0.5502785121193243,1703.309261050596,2.9451615554501758
21,5918,lannister,2709.6657088555885,0.31983485175132526,0.12135655565157655,0.0002074731621171238,0.012993689165601048,0.04613248414163743,0.3468640249116741,0.4786704400851001,1858.7288946270005,4.362440376689306
23,5918,lannister,3521.073276063794,0.3314673005470376,0.1306811442525728,0.00010691518116591505,0.00906826495169025,0.03674255859957103,0.20440817613520604,0.38170209243585546,1819.4912829701962,5.219476441047376
25,5918,lannister,3275.7766230978077,0.30760024089089055,0.1546230953440566,0.00012554129608197026,0.0075855717968264045,0.032424141139352734,0.18616473271745293,0.4362479340076769,1705.3491414947955,5.436935952979478
34,5918,lannister,3197.723782403511,0.3352972585268622,0.1877327862361876,7.420436494066926e-05,0.003890027562311487,0.02616403816564015,0.09018426722954528,0.6610265188435942,1562.5358666136165,3.0754786099062064
43,5918,lannister,3434.0346230485725,0.33413900618779674,0.18284958427815567,7.648789730669951e-05,0.005623943028532634,0.03144292422915596,0.09957895975484043,0.3885002987178812,1513.880581027374,5.809025012632143
49,5918,lannister,3510.7106993748994,0.33156030382208546,0.23065149136577706,5.663203332605102e-05,0.004396362212469302,0.025494258607256317,0.1736354755312411,0.45789626040044457,1490.9920320077638,4.919530302055008
54,5918,lannister,3342.5878838900912,0.322921803986618,0.21677349458301837,4.834691269246721e-05,0.004997905483939316,0.025502543743930555,0.14353813740463714,0.49587038380008175,1653.6091147842596,4.133475036433244
63,5918,lannister,3763.1210407666536,0.3285790643546251,0.24819219641879742,8.490377727854305e-05,0.005520173683203612,0.03090551167652651,0.15663950622069345,0.3396961054756492,1514.2871324144282,5.696008227212591
